gene,ligand,receptor,pair,cell_type,mean,std,n
ATP1A1,IL7,IL2RG,IL7$IL2RG,Endothelial_arterial,0.0,0.0,178
ATP1A1,IL15,IL2RG,IL15$IL2RG,Endothelial_arterial,0.0,0.0,178
ATP1A1,LIF,IL6ST,LIF$IL6ST,Endothelial_arterial,0.0,0.0,178
ATP1A1,LTB,LTBR,LTB$LTBR,Endothelial_arterial,0.0,0.0,178
ATP1A1,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,Endothelial_arterial,0.0,0.0,178
ATP1A1,ANGPTL4,SDC4,ANGPTL4$SDC4,Endothelial_arterial,0.0,0.0,178
ATP1A1,POSTN,ITGAV,POSTN$ITGAV,Endothelial_arterial,0.0,0.0,178
ATP1A1,POSTN,ITGB5,POSTN$ITGB5,Endothelial_arterial,0.0,0.0,178
ATP1A1,CTSG,F2RL1,CTSG$F2RL1,Endothelial_arterial,0.0,0.0,178
ATP1A1,KITLG,KIT,KITLG$KIT,Endothelial_arterial,0.0,0.0,178
ATP1A1,GAS6,AXL,GAS6$AXL,Endothelial_arterial,0.0,0.0,178
ATP1A1,GAS6,MERTK,GAS6$MERTK,Endothelial_arterial,0.0,0.0,178
ATP1A1,GAS6,TYRO3,GAS6$TYRO3,Endothelial_arterial,0.0,0.0,178
ATP1A1,GRN,SORT1,GRN$SORT1,Endothelial_arterial,0.0,0.0,178
ATP1A1,GUCA2A,GUCY2C,GUCA2A$GUCY2C,Endothelial_arterial,0.0,0.0,178
ATP1A1,LGALS9,CD44,LGALS9$CD44,Endothelial_arterial,0.0,0.0,178
ATP1A1,LAMA3,ITGA3,LAMA3$ITGA3,Endothelial_arterial,0.0,0.0,178
ATP1A1,LAMB3,ITGA3,LAMB3$ITGA3,Endothelial_arterial,0.0,0.0,178
ATP1A1,THBS1,ITGA3,THBS1$ITGA3,Endothelial_arterial,0.0,0.0,178
ATP1A1,COL6A2,ITGA3,COL6A2$ITGA3,Endothelial_arterial,0.0,0.0,178
ATP1A1,LAMA3,ITGB4,LAMA3$ITGB4,Endothelial_arterial,0.0,0.0,178
ATP1A1,LAMB3,ITGB4,LAMB3$ITGB4,Endothelial_arterial,0.0,0.0,178
ATP1A1,COL6A2,CD44,COL6A2$CD44,Endothelial_arterial,0.0,0.0,178
ATP1A1,CD99,CD99,CD99$CD99,Endothelial_arterial,0.0,0.0,178
ATP1A1,CDH1,CDH1,CDH1$CDH1,Endothelial_arterial,0.0,0.0,178
ATP1A1,F11R,F11R,F11R$F11R,Endothelial_arterial,0.0,0.0,178
ATP1A1,OCLN,OCLN,OCLN$OCLN,Endothelial_arterial,0.0,0.0,178
ATP1A1,TGFB1,ACVR1B,TGFB1$ACVR1B,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,BMP2,BMPR1A,BMP2$BMPR1A,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,BMP2,ACVR2A,BMP2$ACVR2A,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,BMP2,BMPR2,BMP2$BMPR2,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,BMP4,BMPR1A,BMP4$BMPR1A,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,BMP4,BMPR2,BMP4$BMPR2,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,BMP6,ACVR2A,BMP6$ACVR2A,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,BMP6,BMPR2,BMP6$BMPR2,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,TGFA,EGFR,TGFA$EGFR,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,TGFA,ERBB2,TGFA$ERBB2,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,HBEGF,ERBB2,HBEGF$ERBB2,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,FGF7,FGFR2,FGF7$FGFR2,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,IGF1,ITGB4,IGF1$ITGB4,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,IHH,PTCH1,IHH$PTCH1,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,IL7,IL2RG,IL7$IL2RG,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,IL15,IL2RG,IL15$IL2RG,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,LIF,IL6ST,LIF$IL6ST,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,LTB,LTBR,LTB$LTBR,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,ANGPTL4,SDC4,ANGPTL4$SDC4,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,POSTN,ITGAV,POSTN$ITGAV,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,POSTN,ITGB5,POSTN$ITGB5,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,CTSG,F2RL1,CTSG$F2RL1,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,KITLG,KIT,KITLG$KIT,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,GAS6,AXL,GAS6$AXL,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,GAS6,MERTK,GAS6$MERTK,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,GAS6,TYRO3,GAS6$TYRO3,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,GRN,SORT1,GRN$SORT1,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,GUCA2A,GUCY2C,GUCA2A$GUCY2C,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,LGALS9,CD44,LGALS9$CD44,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,LAMA3,ITGA3,LAMA3$ITGA3,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,LAMB3,ITGA3,LAMB3$ITGA3,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,THBS1,ITGA3,THBS1$ITGA3,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,COL6A2,ITGA3,COL6A2$ITGA3,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,LAMA3,ITGB4,LAMA3$ITGB4,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,LAMB3,ITGB4,LAMB3$ITGB4,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,COL6A2,CD44,COL6A2$CD44,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,CD99,CD99,CD99$CD99,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,CDH1,CDH1,CDH1$CDH1,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,F11R,F11R,F11R$F11R,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,OCLN,OCLN,OCLN$OCLN,Endothelial_lymphatic,0.0,0.0,93
ATP1A1,TGFB1,ACVR1B,TGFB1$ACVR1B,Endothelial_venous,0.0,0.0,120
ATP1A1,BMP2,BMPR1A,BMP2$BMPR1A,Endothelial_venous,0.0,0.0,120
ATP1A1,BMP2,ACVR2A,BMP2$ACVR2A,Endothelial_venous,0.0,0.0,120
ATP1A1,BMP2,BMPR2,BMP2$BMPR2,Endothelial_venous,0.0,0.0,120
ATP1A1,BMP4,BMPR1A,BMP4$BMPR1A,Endothelial_venous,0.0,0.0,120
ATP1A1,BMP4,BMPR2,BMP4$BMPR2,Endothelial_venous,0.0,0.0,120
ATP1A1,BMP6,ACVR2A,BMP6$ACVR2A,Endothelial_venous,0.0,0.0,120
ATP1A1,BMP6,BMPR2,BMP6$BMPR2,Endothelial_venous,0.0,0.0,120
ATP1A1,TGFA,EGFR,TGFA$EGFR,Endothelial_venous,0.0,0.0,120
ATP1A1,TGFA,ERBB2,TGFA$ERBB2,Endothelial_venous,0.0,0.0,120
ATP1A1,HBEGF,ERBB2,HBEGF$ERBB2,Endothelial_venous,0.0,0.0,120
ATP1A1,FGF7,FGFR2,FGF7$FGFR2,Endothelial_venous,0.0,0.0,120
ATP1A1,IGF1,ITGB4,IGF1$ITGB4,Endothelial_venous,0.0,0.0,120
ATP1A1,IHH,PTCH1,IHH$PTCH1,Endothelial_venous,0.0,0.0,120
ATP1A1,IL7,IL2RG,IL7$IL2RG,Endothelial_venous,0.0,0.0,120
ATP1A1,IL15,IL2RG,IL15$IL2RG,Endothelial_venous,0.0,0.0,120
ATP1A1,LIF,IL6ST,LIF$IL6ST,Endothelial_venous,0.0,0.0,120
ATP1A1,LTB,LTBR,LTB$LTBR,Endothelial_venous,0.0,0.0,120
ATP1A1,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,Endothelial_venous,0.0,0.0,120
ATP1A1,ANGPTL4,SDC4,ANGPTL4$SDC4,Endothelial_venous,0.0,0.0,120
ATP1A1,POSTN,ITGAV,POSTN$ITGAV,Endothelial_venous,0.0,0.0,120
ATP1A1,POSTN,ITGB5,POSTN$ITGB5,Endothelial_venous,0.0,0.0,120
ATP1A1,CTSG,F2RL1,CTSG$F2RL1,Endothelial_venous,0.0,0.0,120
ATP1A1,KITLG,KIT,KITLG$KIT,Endothelial_venous,0.0,0.0,120
ATP1A1,GAS6,AXL,GAS6$AXL,Endothelial_venous,0.0,0.0,120
ATP1A1,GAS6,MERTK,GAS6$MERTK,Endothelial_venous,0.0,0.0,120
ATP1A1,GAS6,TYRO3,GAS6$TYRO3,Endothelial_venous,0.0,0.0,120
ATP1A1,GRN,SORT1,GRN$SORT1,Endothelial_venous,0.0,0.0,120
ATP1A1,GUCA2A,GUCY2C,GUCA2A$GUCY2C,Endothelial_venous,0.0,0.0,120
ATP1A1,LGALS9,CD44,LGALS9$CD44,Endothelial_venous,0.0,0.0,120
ATP1A1,LAMA3,ITGA3,LAMA3$ITGA3,Endothelial_venous,0.0,0.0,120
ATP1A1,LAMB3,ITGA3,LAMB3$ITGA3,Endothelial_venous,0.0,0.0,120
ATP1A1,THBS1,ITGA3,THBS1$ITGA3,Endothelial_venous,0.0,0.0,120
ATP1A1,COL6A2,ITGA3,COL6A2$ITGA3,Endothelial_venous,0.0,0.0,120
ATP1A1,LAMA3,ITGB4,LAMA3$ITGB4,Endothelial_venous,0.0,0.0,120
ATP1A1,LAMB3,ITGB4,LAMB3$ITGB4,Endothelial_venous,0.0,0.0,120
ATP1A1,COL6A2,CD44,COL6A2$CD44,Endothelial_venous,0.0,0.0,120
ATP1A1,CD99,CD99,CD99$CD99,Endothelial_venous,0.0,0.0,120
ATP1A1,CDH1,CDH1,CDH1$CDH1,Endothelial_venous,0.0,0.0,120
ATP1A1,F11R,F11R,F11R$F11R,Endothelial_venous,0.0,0.0,120
ATP1A1,OCLN,OCLN,OCLN$OCLN,Endothelial_venous,0.0,0.0,120
ATP1A1,TGFB1,ACVR1B,TGFB1$ACVR1B,Enteric_glia,0.0,0.0,92
ATP1A1,BMP2,BMPR1A,BMP2$BMPR1A,Enteric_glia,0.0,0.0,92
ATP1A1,BMP2,ACVR2A,BMP2$ACVR2A,Enteric_glia,0.0,0.0,92
ATP1A1,BMP2,BMPR2,BMP2$BMPR2,Enteric_glia,0.0,0.0,92
ATP1A1,BMP4,BMPR1A,BMP4$BMPR1A,Enteric_glia,0.0,0.0,92
ATP1A1,BMP4,BMPR2,BMP4$BMPR2,Enteric_glia,0.0,0.0,92
ATP1A1,BMP6,ACVR2A,BMP6$ACVR2A,Enteric_glia,0.0,0.0,92
ATP1A1,BMP6,BMPR2,BMP6$BMPR2,Enteric_glia,0.0,0.0,92
ATP1A1,TGFA,EGFR,TGFA$EGFR,Enteric_glia,0.0,0.0,92
ATP1A1,TGFA,ERBB2,TGFA$ERBB2,Enteric_glia,0.0,0.0,92
ATP1A1,HBEGF,ERBB2,HBEGF$ERBB2,Enteric_glia,0.0,0.0,92
ATP1A1,FGF7,FGFR2,FGF7$FGFR2,Enteric_glia,0.0,0.0,92
ATP1A1,IGF1,ITGB4,IGF1$ITGB4,Enteric_glia,0.0,0.0,92
ATP1A1,IHH,PTCH1,IHH$PTCH1,Enteric_glia,0.0,0.0,92
ATP1A1,IL7,IL2RG,IL7$IL2RG,Enteric_glia,0.0,0.0,92
ATP1A1,IL15,IL2RG,IL15$IL2RG,Enteric_glia,0.0,0.0,92
ATP1A1,LIF,IL6ST,LIF$IL6ST,Enteric_glia,0.0,0.0,92
ATP1A1,LTB,LTBR,LTB$LTBR,Enteric_glia,0.0,0.0,92
ATP1A1,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,Enteric_glia,0.0,0.0,92
ATP1A1,ANGPTL4,SDC4,ANGPTL4$SDC4,Enteric_glia,0.0,0.0,92
ATP1A1,POSTN,ITGAV,POSTN$ITGAV,Enteric_glia,0.0,0.0,92
ATP1A1,POSTN,ITGB5,POSTN$ITGB5,Enteric_glia,0.0,0.0,92
ATP1A1,CTSG,F2RL1,CTSG$F2RL1,Enteric_glia,0.0,0.0,92
ATP1A1,KITLG,KIT,KITLG$KIT,Enteric_glia,0.0,0.0,92
ATP1A1,GAS6,AXL,GAS6$AXL,Enteric_glia,0.0,0.0,92
ATP1A1,GAS6,MERTK,GAS6$MERTK,Enteric_glia,0.0,0.0,92
ATP1A1,GAS6,TYRO3,GAS6$TYRO3,Enteric_glia,0.0,0.0,92
ATP1A1,GRN,SORT1,GRN$SORT1,Enteric_glia,0.0,0.0,92
ATP1A1,GUCA2A,GUCY2C,GUCA2A$GUCY2C,Enteric_glia,0.0,0.0,92
ATP1A1,LGALS9,CD44,LGALS9$CD44,Enteric_glia,0.0,0.0,92
ATP1A1,LAMA3,ITGA3,LAMA3$ITGA3,Enteric_glia,0.0,0.0,92
ATP1A1,LAMB3,ITGA3,LAMB3$ITGA3,Enteric_glia,0.0,0.0,92
ATP1A1,THBS1,ITGA3,THBS1$ITGA3,Enteric_glia,0.0,0.0,92
ATP1A1,COL6A2,ITGA3,COL6A2$ITGA3,Enteric_glia,0.0,0.0,92
ATP1A1,LAMA3,ITGB4,LAMA3$ITGB4,Enteric_glia,0.0,0.0,92
ATP1A1,LAMB3,ITGB4,LAMB3$ITGB4,Enteric_glia,0.0,0.0,92
ATP1A1,COL6A2,CD44,COL6A2$CD44,Enteric_glia,0.0,0.0,92
ATP1A1,CD99,CD99,CD99$CD99,Enteric_glia,0.0,0.0,92
ATP1A1,CDH1,CDH1,CDH1$CDH1,Enteric_glia,0.0,0.0,92
ATP1A1,F11R,F11R,F11R$F11R,Enteric_glia,0.0,0.0,92
ATP1A1,OCLN,OCLN,OCLN$OCLN,Enteric_glia,0.0,0.0,92
ATP1A1,TGFB1,ACVR1B,TGFB1$ACVR1B,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,BMP2,BMPR1A,BMP2$BMPR1A,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,BMP2,ACVR2A,BMP2$ACVR2A,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,BMP2,BMPR2,BMP2$BMPR2,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,BMP4,BMPR1A,BMP4$BMPR1A,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,BMP4,BMPR2,BMP4$BMPR2,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,BMP6,ACVR2A,BMP6$ACVR2A,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,BMP6,BMPR2,BMP6$BMPR2,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,TGFA,EGFR,TGFA$EGFR,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,TGFA,ERBB2,TGFA$ERBB2,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,HBEGF,ERBB2,HBEGF$ERBB2,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,FGF7,FGFR2,FGF7$FGFR2,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,IGF1,ITGB4,IGF1$ITGB4,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,IHH,PTCH1,IHH$PTCH1,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,IL7,IL2RG,IL7$IL2RG,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,IL15,IL2RG,IL15$IL2RG,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,LIF,IL6ST,LIF$IL6ST,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,LTB,LTBR,LTB$LTBR,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,ANGPTL4,SDC4,ANGPTL4$SDC4,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,POSTN,ITGAV,POSTN$ITGAV,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,POSTN,ITGB5,POSTN$ITGB5,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,CTSG,F2RL1,CTSG$F2RL1,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,KITLG,KIT,KITLG$KIT,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,GAS6,AXL,GAS6$AXL,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,GAS6,MERTK,GAS6$MERTK,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,GAS6,TYRO3,GAS6$TYRO3,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,GRN,SORT1,GRN$SORT1,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,GUCA2A,GUCY2C,GUCA2A$GUCY2C,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,LGALS9,CD44,LGALS9$CD44,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,LAMA3,ITGA3,LAMA3$ITGA3,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,LAMB3,ITGA3,LAMB3$ITGA3,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,THBS1,ITGA3,THBS1$ITGA3,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,COL6A2,ITGA3,COL6A2$ITGA3,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,LAMA3,ITGB4,LAMA3$ITGB4,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,LAMB3,ITGB4,LAMB3$ITGB4,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,COL6A2,CD44,COL6A2$CD44,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,CD99,CD99,CD99$CD99,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,CDH1,CDH1,CDH1$CDH1,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,F11R,F11R,F11R$F11R,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,OCLN,OCLN,OCLN$OCLN,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,TGFB1,ACVR1B,TGFB1$ACVR1B,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,BMP2,BMPR1A,BMP2$BMPR1A,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,BMP2,ACVR2A,BMP2$ACVR2A,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,BMP2,BMPR2,BMP2$BMPR2,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,BMP4,BMPR1A,BMP4$BMPR1A,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,BMP4,BMPR2,BMP4$BMPR2,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,BMP6,ACVR2A,BMP6$ACVR2A,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,BMP6,BMPR2,BMP6$BMPR2,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,TGFA,EGFR,TGFA$EGFR,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,TGFA,ERBB2,TGFA$ERBB2,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,HBEGF,ERBB2,HBEGF$ERBB2,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,FGF7,FGFR2,FGF7$FGFR2,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,IGF1,ITGB4,IGF1$ITGB4,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,IHH,PTCH1,IHH$PTCH1,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,IL7,IL2RG,IL7$IL2RG,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,IL15,IL2RG,IL15$IL2RG,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,LIF,IL6ST,LIF$IL6ST,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,LTB,LTBR,LTB$LTBR,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,ANGPTL4,SDC4,ANGPTL4$SDC4,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,POSTN,ITGAV,POSTN$ITGAV,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,POSTN,ITGB5,POSTN$ITGB5,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,CTSG,F2RL1,CTSG$F2RL1,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,KITLG,KIT,KITLG$KIT,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,GAS6,AXL,GAS6$AXL,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,GAS6,MERTK,GAS6$MERTK,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,GAS6,TYRO3,GAS6$TYRO3,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,GRN,SORT1,GRN$SORT1,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,GUCA2A,GUCY2C,GUCA2A$GUCY2C,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,LGALS9,CD44,LGALS9$CD44,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,LAMA3,ITGA3,LAMA3$ITGA3,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,LAMB3,ITGA3,LAMB3$ITGA3,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,THBS1,ITGA3,THBS1$ITGA3,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,COL6A2,ITGA3,COL6A2$ITGA3,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,LAMA3,ITGB4,LAMA3$ITGB4,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,LAMB3,ITGB4,LAMB3$ITGB4,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,COL6A2,CD44,COL6A2$CD44,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,CD99,CD99,CD99$CD99,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,CDH1,CDH1,CDH1$CDH1,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,F11R,F11R,F11R$F11R,Fibroblast_FRC_S4,0.0,0.0,3
